Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
21/8/2012,Melbourne,7.8,16.2,0,2.8,7.7,N,63,N,N,35,43,52,42,1015.4,1010.5,0,7,11.1,15.4,No,No
23/8/2012,Melbourne,13.1,17.9,0,5.8,7.9,N,78,N,N,31,43,55,51,1000.5,998.7,2,6,14.5,16,No,Yes
27/8/2012,Melbourne,6.6,15.3,0.8,3,8.9,N,57,N,N,15,35,59,46,1023.5,1020.2,6,7,9.4,14.1,No,No
28/8/2012,Melbourne,9.3,17.8,0,5,7.9,N,76,N,N,52,48,54,36,1021,1015.7,6,5,11.6,17.1,No,No
29/8/2012,Melbourne,11.6,20.9,0,5.8,8.2,N,67,N,NW,44,28,49,31,1006.2,1002.9,4,2,13.8,20.4,No,Yes
30/8/2012,Melbourne,7.9,14,1.6,5,8.8,W,65,W,W,31,39,56,70,1010.5,1012.5,3,7,9.2,10.8,Yes,Yes
31/8/2012,Melbourne,7.7,15.1,9.6,3.8,8,W,50,SSW,S,17,24,83,45,1019,1020.6,6,4,9.8,14.2,Yes,No
2/9/2012,Melbourne,5.3,19.2,0,1.6,10.8,N,48,N,N,26,30,61,38,1023.6,1019.2,NA,NA,10.6,18.6,No,No
3/9/2012,Melbourne,9.9,22.3,0,5.2,8.5,N,52,N,WSW,30,22,52,37,1021.6,1018.2,1,7,12.5,21.6,No,No
4/9/2012,Melbourne,12.5,24.1,0,7,9.4,N,83,N,N,35,48,35,21,1018,1013.9,NA,NA,16.1,23.5,No,No
5/9/2012,Melbourne,15.9,20,0,11.6,6.5,N,98,NNE,WNW,43,31,26,35,1000.5,996.6,7,8,16.6,18.8,No,No
7/9/2012,Melbourne,8.3,15.4,10.2,7,7.9,W,80,W,W,39,41,59,43,1003.3,1005.8,7,7,10.9,14.8,Yes,NA
11/9/2012,Melbourne,7.7,21.8,0,2.6,9.8,N,33,N,NE,11,13,72,31,1025.5,1021.1,0,1,11.1,21,No,No
14/9/2012,Melbourne,6.1,15.9,0.8,2.8,0.8,W,39,W,WNW,24,19,67,59,1020,1019.6,7,7,11.7,15.1,No,NA
16/9/2012,Melbourne,7.6,17,NA,2.8,0.7,N,26,N,W,17,9,66,52,1020.7,1018,NA,NA,11.6,16.4,NA,Yes
18/9/2012,Melbourne,8.7,17.1,0,2.4,1.7,N,28,NNE,W,15,9,78,82,1016.2,1013.4,7,7,12.5,14.2,No,Yes
22/9/2012,Melbourne,11.6,21.3,NA,3.8,9.3,N,52,S,NNE,13,9,69,34,1019,1012.8,NA,NA,14,20.4,NA,NA
23/9/2012,Melbourne,13.2,20,NA,4.8,7.7,N,80,WSW,W,20,37,73,28,1007.6,1007.6,NA,NA,13.3,18.2,NA,Yes
26/9/2012,Melbourne,7,21.5,0,3.6,8.2,N,96,N,NNE,31,46,46,27,1017.4,1011.3,3,7,15.2,20.8,No,No
27/9/2012,Melbourne,15.2,26.6,0,11,8.4,N,70,N,NNW,48,28,24,22,1006.9,1003.6,7,3,21.2,26.2,No,No
3/10/2012,Melbourne,9.9,27.2,0,4,11.4,N,50,N,NNW,20,24,49,30,1025,1020.4,NA,NA,18.7,24.7,No,No
6/10/2012,Melbourne,11.3,13.9,NA,4.4,1.2,S,41,SE,S,19,22,63,79,1016.7,1016.1,NA,NA,12.2,10.5,NA,NA
8/10/2012,Melbourne,9.2,16.3,5,1,3.7,S,28,W,SSW,11,11,71,42,1017.2,1014.8,7,7,10.6,15.2,Yes,No
14/10/2012,Melbourne,8.3,22.5,NA,1.6,11.5,N,44,N,WSW,13,7,68,38,1025.2,1021.5,NA,NA,12.2,21.2,NA,Yes
15/10/2012,Melbourne,12.1,26.7,1.8,7.2,1.8,N,76,N,N,52,43,35,30,1018.2,1014.4,7,6,18.9,24.3,Yes,No
19/10/2012,Melbourne,11.7,28.4,0.4,3.6,8.8,N,56,N,NW,20,22,78,29,1012.5,1007.9,7,2,14.5,26.9,No,NA
23/10/2012,Melbourne,8.5,23.4,0,4.6,9.9,N,59,N,N,37,33,39,22,1024.6,1020.9,7,7,14.5,22.1,No,No
24/10/2012,Melbourne,13,22.7,0,5.8,2.8,N,76,N,N,50,35,40,30,1017.6,1015,6,7,18.1,22.1,No,No
29/10/2012,Melbourne,9.3,25.4,5.2,4,12.2,N,52,NE,N,6,24,68,44,1021.3,1016.1,6,7,13.6,24.8,Yes,No
30/10/2012,Melbourne,13.2,32,0,6,12.7,N,50,N,NW,37,28,40,18,1013.6,1011.4,1,1,22.4,30.9,No,No
4/11/2012,Melbourne,12.1,29.1,0,5.4,12.2,N,54,N,N,41,30,47,23,1015.4,1012.3,NA,NA,19.9,28.2,No,No
5/11/2012,Melbourne,19.9,26.8,0,14,0.1,N,63,N,NNE,44,28,26,46,1010.2,1010,NA,7,25.5,24.3,No,No
6/11/2012,Melbourne,20.1,22.9,0,6.4,1.6,N,57,SW,NE,19,11,64,53,1009.6,1009.4,NA,NA,20.1,21.8,No,Yes
9/11/2012,Melbourne,12.5,18.9,0.4,3,8.6,W,63,W,SW,35,30,51,39,1018,1019.2,3,7,14.6,17.8,No,No
11/11/2012,Melbourne,8.2,27.4,0,5.4,12.6,N,61,N,NNE,48,35,49,23,1024.8,1020,NA,NA,17.2,25.3,No,Yes
12/11/2012,Melbourne,17.2,26.8,5.4,14.4,7.9,N,93,N,SW,54,39,31,60,1015.2,1018.1,7,7,20.3,19.2,Yes,No
16/11/2012,Melbourne,12.3,19.3,0.4,4.4,7.6,S,46,SSW,S,24,28,57,49,1016,1016.2,7,6,14.8,17.3,No,No
20/11/2012,Melbourne,12.3,28.1,0,7.6,9.4,N,57,N,NNE,33,44,41,24,1020.4,1014.7,7,7,20.5,26.1,No,No
21/11/2012,Melbourne,17,20.9,0,14.4,8.6,N,74,SW,SSE,28,35,56,46,1013.1,1014.8,6,3,18.8,19.9,No,No
23/11/2012,Melbourne,14.5,21.8,0,6.4,8.6,S,31,SSE,SE,11,20,67,60,1020.2,1016.9,8,3,15.7,19.1,No,No
24/11/2012,Melbourne,13.3,34.5,0,6.4,7.9,N,52,N,NW,28,20,61,18,1012.7,1009.2,NA,NA,20.2,34.1,No,No
26/11/2012,Melbourne,13.7,22.2,0,5,4.5,S,31,S,SSE,9,13,72,53,1016.7,1014.8,7,6,15.9,20.5,No,Yes
27/11/2012,Melbourne,15.2,22.9,17.8,3.8,5.4,W,74,WSW,S,19,26,96,64,1015.7,1014.5,8,6,16.9,22.6,Yes,Yes
29/11/2012,Melbourne,17.8,39.6,0,8,12.1,N,61,N,N,43,35,59,22,1009,1004.9,0,6,25.8,38.5,No,No
5/1/2013,Melbourne,20,25.7,0,21.6,12,S,43,S,S,17,30,68,52,1014.7,1016.4,NA,NA,21.6,24.2,No,No
6/1/2013,Melbourne,16.7,25.7,0,9.4,10.8,S,50,SSW,S,19,33,69,59,1023.3,1021.9,NA,NA,18.7,24.4,No,No
11/1/2013,Melbourne,17.3,39.4,0,9.8,12.1,N,67,N,NNW,50,35,19,8,1003.4,999.7,NA,NA,27.2,38.2,No,No
13/1/2013,Melbourne,16.2,20.8,0,6.4,1.1,S,48,SSW,SSW,19,17,70,56,1013.5,1014.6,NA,NA,16.8,18.3,No,No
14/1/2013,Melbourne,14.1,21.8,0,3.8,11.7,S,41,SE,SSE,20,22,52,42,1020.3,1020.1,NA,NA,16,21.1,No,No
17/1/2013,Melbourne,15.6,40.8,0,8,10.5,W,52,SE,NW,4,28,62,11,1007.9,1002.1,6,6,20.6,38.6,No,No
25/1/2013,Melbourne,19.4,27.4,0,16.2,3,N,70,SW,S,39,30,27,63,1008.1,1012.4,8,6,27.4,20.7,No,NA
27/1/2013,Melbourne,15,24.1,NA,5.4,9.3,S,48,SSE,S,26,28,80,54,1012.2,1011.2,NA,NA,17.4,22.9,NA,NA
29/1/2013,Melbourne,14.5,21.7,7.2,9,5.7,S,48,S,S,22,30,59,44,1013.2,1012.5,7,5,16.3,20.4,Yes,No
4/3/2013,Melbourne,17.3,32.7,0,7.6,12,N,43,N,E,33,13,51,28,1020.9,1017.4,0,0,22.5,31.2,No,No
5/3/2013,Melbourne,18,33.6,0,10,11.9,N,63,N,ENE,50,20,48,24,1019.4,1016.1,0,1,22.9,32.4,No,No
6/3/2013,Melbourne,18.8,33.8,0,10,11.4,N,52,N,N,31,19,51,28,1017.1,1013.9,2,2,22,32.7,No,No
7/3/2013,Melbourne,22,35.5,0,10,6.1,N,39,N,E,30,15,49,28,1016.4,1014.4,NA,NA,25.3,33.9,No,No
9/3/2013,Melbourne,21.9,35.8,0,9.8,7.2,N,63,N,NNW,46,22,40,25,1016.4,1013.4,NA,NA,26.3,34.6,No,No
10/3/2013,Melbourne,23.3,35.4,0,10.4,4.7,N,43,N,E,13,26,65,25,1016.3,1014.6,NA,NA,24.3,33.5,No,No
12/3/2013,Melbourne,22.3,36.2,0,11.2,11.6,N,59,N,N,43,31,46,24,1015.3,1011.7,1,1,26.9,35,No,No
13/3/2013,Melbourne,26.5,27.2,0,16.4,9,N,54,N,SSW,24,30,41,41,1007.6,1009.6,6,6,27.2,25.6,No,No
15/3/2013,Melbourne,17.8,23.9,0,5.6,6.5,S,35,W,SSE,7,19,58,42,1017.7,1016.9,7,3,20,23.1,No,NA
17/3/2013,Melbourne,11.5,19.9,NA,3.8,1.9,S,54,S,S,26,33,65,40,1022.9,1023.9,NA,NA,13.7,17.9,NA,Yes
18/3/2013,Melbourne,12.5,21.9,17.4,2.4,4.7,S,33,SSE,S,7,26,93,55,1023.9,1023,7,NA,13.9,20.4,Yes,Yes
21/3/2013,Melbourne,16.2,23.8,0,9,2.8,N,96,N,N,46,65,53,62,1005.8,1000.6,7,6,21.6,21.5,No,No
22/3/2013,Melbourne,14.7,20.5,0.4,5.4,3.3,W,43,NNW,NNE,13,15,67,49,1012.8,1011.7,3,7,15.7,19.6,No,No
25/3/2013,Melbourne,13.7,23.8,0,5.6,9.7,S,30,NNW,SW,11,7,68,45,1019.6,1017.8,3,6,16.2,23,No,No
27/3/2013,Melbourne,19.2,35.6,0,11.6,7.7,N,70,N,N,48,41,40,21,1009.1,1005.7,6,7,24.3,34.1,No,Yes
4/4/2013,Melbourne,10.2,21,0,3,10.8,S,30,W,S,6,13,70,44,1029.7,1027.5,1,1,11.9,20.2,No,No
6/4/2013,Melbourne,11.9,28.2,NA,3.4,9.2,N,44,N,NE,20,15,81,31,1026,1021.8,NA,NA,14.1,26.8,NA,NA
7/4/2013,Melbourne,14.1,27.4,NA,6.6,4.3,N,50,N,NE,35,15,50,32,1022.3,1019.7,NA,NA,20.4,26.4,NA,Yes
8/4/2013,Melbourne,16.9,23.3,5.2,4,5.7,S,28,S,S,11,17,79,55,1025.9,1024.1,7,3,17.5,21.9,Yes,No
10/4/2013,Melbourne,12.3,24.8,0,4.2,9.6,S,26,N,SE,15,11,78,42,1023.2,1020.6,5,5,15.4,24.1,No,No
11/4/2013,Melbourne,14.6,18.4,0.2,3,1,S,30,NW,SE,11,15,74,79,1024.6,1024.3,7,8,16.7,16.5,No,Yes
12/4/2013,Melbourne,12,25.1,1.2,0.8,7.5,N,31,W,SSE,7,13,75,49,1023.8,1019,1,6,15.3,23.3,Yes,NA
13/4/2013,Melbourne,15.3,24.3,NA,7,0,N,63,N,NNW,33,19,43,37,1013.8,1010.1,NA,NA,20,23.3,NA,NA
15/4/2013,Melbourne,13.8,16,7.2,1.2,0,S,37,SSW,S,11,26,87,73,1012.6,1013,7,8,14.4,15,Yes,No
17/4/2013,Melbourne,11.6,19.3,0,4,1.8,S,33,W,S,11,24,70,60,1018.1,1016.3,7,7,13.8,17.7,No,No
21/4/2013,Melbourne,6.9,20.7,0,3.4,8.5,N,56,N,NNE,28,35,65,34,1013.6,1008,NA,NA,10.9,20,No,Yes
22/4/2013,Melbourne,10.9,17.2,1.2,5.4,1.6,N,57,N,N,37,20,87,78,1007,1006.9,7,7,12.4,15.6,Yes,Yes
24/4/2013,Melbourne,13.6,20.9,0,3.8,5.3,W,35,NW,W,17,26,53,61,1019.3,1017.9,6,7,15.3,17.8,No,NA
27/4/2013,Melbourne,14.7,24.5,0,5.4,7.1,N,59,N,N,37,44,65,36,1018.4,1012.1,NA,NA,16.6,24.1,No,No
28/4/2013,Melbourne,16.6,19.5,0,9.2,2,N,48,NW,WSW,9,24,74,54,1014.9,1015.7,NA,NA,17.9,18.7,No,No
30/4/2013,Melbourne,7.9,19.3,0,3.4,5.6,N,28,N,NNW,11,6,75,39,1026.6,1023,2,6,10.5,17.6,No,No
3/5/2013,Melbourne,9.3,19,0,6.8,5.4,N,94,N,N,67,48,47,34,1021.2,1015.8,7,7,14.9,18.1,No,NA
7/5/2013,Melbourne,7.2,20.2,0.8,3,4.7,N,52,N,N,11,30,84,42,1026.9,1024.2,7,5,11.6,18.7,No,No
8/5/2013,Melbourne,10.5,23,0,4.6,9.3,N,56,N,N,30,31,62,35,1028,1024.9,3,6,13.6,22.6,No,No
9/5/2013,Melbourne,13.5,25.5,0,7.2,9.8,N,48,N,NNE,33,20,57,40,1028.5,1026.7,1,1,17.7,25,No,No
10/5/2013,Melbourne,12.7,25.1,0,4.6,9.4,N,39,N,NNE,19,22,76,33,1029.8,1026.6,7,6,14.5,24.5,No,NA
12/5/2013,Melbourne,16.5,22.1,NA,7.2,3.5,N,59,N,N,44,35,44,39,1019.2,1015.4,NA,NA,18.2,21.6,NA,No
13/5/2013,Melbourne,14.3,17,0.4,5,4.5,W,54,N,W,20,33,56,71,1013,1010.7,7,7,15.3,12.8,No,Yes
19/5/2013,Melbourne,9.1,17.3,NA,1,8.1,N,46,WNW,W,13,15,76,52,1019.3,1016.5,NA,NA,10.7,16.3,NA,No
20/5/2013,Melbourne,10.7,13.9,0.4,3.4,0.7,N,48,N,NNW,33,20,70,79,1016,1013.5,7,7,12.3,13.3,No,Yes
24/5/2013,Melbourne,4.9,16.7,0,1.4,6.7,S,20,SW,SSW,13,9,87,55,1026,1023.9,7,6,8,15.8,No,NA
26/5/2013,Melbourne,11.1,16.3,NA,2.8,0,W,37,WNW,SW,19,17,68,61,1028.3,1026.7,NA,NA,13.6,15.9,NA,No
29/5/2013,Melbourne,7.2,18.9,0,2.6,2.7,N,52,N,NNW,26,28,71,37,1026,1023,7,8,12.1,18.5,No,Yes
30/5/2013,Melbourne,12.1,15.7,1.2,2.8,0,N,41,N,N,28,24,69,88,1023,1021.7,8,8,15.1,14.5,Yes,Yes
31/5/2013,Melbourne,14,18.6,9.2,2.6,3.7,N,63,N,N,39,31,82,69,1022.5,1019.1,3,7,15.7,18.2,Yes,NA
1/6/2013,Melbourne,13.7,16.3,NA,8,0,S,31,N,SSW,13,11,96,85,1013.2,1010.7,NA,NA,13.9,15.7,NA,NA
2/6/2013,Melbourne,10.3,17.8,NA,1,3.6,S,41,SW,S,24,22,92,69,1018,1019.9,NA,NA,11.1,15.6,NA,Yes
5/6/2013,Melbourne,12,14.2,0,0.8,0.2,N,63,NNE,NNE,17,28,75,63,1023.2,1019.1,7,7,12.5,14,No,No
6/6/2013,Melbourne,12.5,17.3,0,1.8,3.2,N,57,N,NNW,26,31,70,51,1017.2,1014.1,7,6,13.3,17,No,Yes
7/6/2013,Melbourne,10.9,15.9,17,3.6,3.1,N,50,W,WSW,28,24,76,51,1018.7,1023,7,7,12.7,14.2,Yes,NA
8/6/2013,Melbourne,4.9,16.1,NA,1.8,7.9,N,30,N,NNW,17,20,79,43,1030.7,1027.7,NA,NA,6.8,15,NA,NA
9/6/2013,Melbourne,6.1,14.3,NA,1.6,6.6,N,33,N,NNW,20,15,75,54,1027,1023.4,NA,NA,6.9,13.6,NA,NA
10/6/2013,Melbourne,6.8,16.4,NA,2,6.5,N,65,N,N,26,31,77,47,1019.1,1016.4,NA,NA,9.7,15.5,NA,No
11/6/2013,Melbourne,9.7,14.9,0.4,3.2,0,N,59,N,N,39,20,71,74,1018.6,1016,7,7,12.7,13.9,No,No
14/6/2013,Melbourne,11,15.6,10.2,2.4,0.2,S,44,S,S,17,24,79,63,1013.1,1014.4,7,7,12.6,13.8,Yes,NA
17/6/2013,Melbourne,7.2,12.1,2,1.4,0.1,S,26,WSW,S,13,17,86,82,1016.1,1014.3,7,7,8.8,11.8,Yes,Yes
18/6/2013,Melbourne,8.5,15.9,1.6,1.8,5.1,S,30,W,S,11,20,79,57,1018.6,1019,7,4,11.7,14.5,Yes,No
21/6/2013,Melbourne,3.2,15.4,0,1.4,9,N,31,N,N,20,15,82,44,1021.8,1019.6,NA,NA,4.7,14.3,No,No
22/6/2013,Melbourne,2.9,14.8,0,0.8,9,N,26,N,SSE,17,13,74,59,1025.8,1025.2,NA,NA,4.9,13.8,No,No
23/6/2013,Melbourne,1.5,14.2,0,1.8,9,N,24,N,SSE,13,9,86,50,1031.7,1028.9,NA,NA,3.1,13.4,No,No
24/6/2013,Melbourne,2.1,12.1,0,0.8,1.3,N,19,WNW,SW,11,9,97,72,1029.3,1026.7,NA,7,4.2,11.4,No,No
26/6/2013,Melbourne,2.9,17.5,0,1.4,8.5,N,30,N,NE,17,13,86,48,1024.3,1021,NA,NA,4.7,16.5,No,No
27/6/2013,Melbourne,4.7,17.6,0,1.6,4.6,N,31,N,N,19,13,75,44,1022.9,1020.6,NA,NA,6.7,16.6,No,No
28/6/2013,Melbourne,6.7,16.9,0,1,7.5,N,24,N,S,13,9,86,53,1025.2,1023.2,NA,5,7.8,16,No,No
29/6/2013,Melbourne,6.7,14.5,0,1.4,3.2,N,26,W,S,9,11,90,81,1028,1026.9,NA,NA,8,12.1,No,No
1/7/2013,Melbourne,7.4,18.1,0,2.2,0.9,W,48,NNW,WNW,24,17,63,52,1023.5,1021,7,7,14.4,17.7,No,Yes
3/7/2013,Melbourne,9.9,16,0,3,9.1,N,69,N,N,24,35,73,53,1022.3,1018.2,3,1,10.8,15.1,No,No
4/7/2013,Melbourne,9.6,16.3,0,4,4.3,N,78,N,N,48,43,64,44,1009.2,1003,6,7,10.5,15.7,No,No
6/7/2013,Melbourne,9.4,16.2,NA,3.4,4.6,N,48,N,NW,31,20,72,41,1016.5,1016.4,NA,NA,10.2,14.6,NA,NA
7/7/2013,Melbourne,6.3,13.6,NA,1.2,4,N,35,N,N,30,28,81,60,1025.3,1024.1,NA,NA,7.1,13.4,NA,Yes
9/7/2013,Melbourne,3.1,14.5,0,2.6,8.2,N,24,N,ENE,17,11,87,62,1037.3,1033.1,1,3,4.2,12.6,No,No
11/7/2013,Melbourne,4.2,16,0,2.2,3.3,N,43,N,N,17,30,77,50,1034,1030.3,7,7,6,15.7,No,No
12/7/2013,Melbourne,5.9,17.5,0,1.2,6.1,N,39,N,N,20,17,81,51,1030,1026.8,2,7,8,16.3,No,NA
14/7/2013,Melbourne,10.8,16.1,NA,1.4,0,N,70,N,N,35,41,74,70,1019.9,1016.4,NA,NA,14.9,15.4,NA,Yes
15/7/2013,Melbourne,12.5,19.5,18,1.2,5.7,N,43,NNW,SW,20,9,79,55,1019.5,1018.6,3,6,13.7,17.6,Yes,No
17/7/2013,Melbourne,10.5,18.2,0,1.8,3.8,N,63,N,N,22,26,80,55,1020.4,1016.6,7,7,12.9,17.4,No,No
19/7/2013,Melbourne,14.3,17,7,4.4,7.4,N,59,N,NNW,39,35,65,59,1003.7,1002.4,5,7,14.9,16,Yes,NA
21/7/2013,Melbourne,5.7,11.1,NA,1.4,8.4,N,57,N,N,37,35,76,62,1011.4,1011.2,NA,NA,6.4,9.7,NA,Yes
23/7/2013,Melbourne,8,13.9,3.2,2,0.9,S,39,SW,S,20,26,85,65,1024,1025.9,7,7,10.6,13.1,Yes,No
24/7/2013,Melbourne,10.6,14.4,0,0.6,0.8,S,26,SSW,S,7,19,61,60,1032.5,1030.6,7,7,12,13.2,No,No
25/7/2013,Melbourne,4.1,12.4,0,2,3.3,N,70,N,N,31,31,75,60,1028.4,1025,7,7,7.8,11.6,No,No
26/7/2013,Melbourne,7.8,15.1,0.6,2.2,6.3,N,54,N,NNW,33,22,83,59,1025.6,1024.6,7,3,9.3,14.5,No,NA
27/7/2013,Melbourne,9.3,14.1,NA,2.2,4,N,67,NNE,NNE,22,37,67,56,1026.7,1023.9,NA,NA,10.5,13.4,NA,NA
28/7/2013,Melbourne,10.5,18.2,NA,4.4,1.6,N,70,N,N,37,37,43,40,1020.8,1015.7,NA,NA,13.6,17.8,NA,Yes
29/7/2013,Melbourne,12.2,19.5,5,2.8,9.6,N,43,N,NNW,26,24,76,48,1017.9,1015.1,1,2,13.4,18.9,Yes,Yes
30/7/2013,Melbourne,10.3,16.2,2.2,2.2,7.6,W,35,W,SSE,17,13,80,44,1022,1022.1,3,4,11.1,15.6,Yes,No
31/7/2013,Melbourne,3.6,15.7,0,2.4,8.8,N,20,N,SW,9,6,81,47,1026,1023,NA,NA,5.2,14.9,No,No
1/8/2013,Melbourne,5.2,14.8,0,2,8.2,N,41,N,NNW,20,24,73,44,1023.1,1019.1,3,6,8.7,13.3,No,No
2/8/2013,Melbourne,7.7,13.9,0,3.8,5,N,67,N,WNW,50,30,52,58,1011.4,1008.9,6,5,11.2,12.7,No,NA
3/8/2013,Melbourne,7.2,12.9,NA,2.2,2.3,N,67,N,N,33,44,65,62,1013.3,1006.9,NA,NA,8.8,12.8,NA,NA
4/8/2013,Melbourne,8.3,14.1,NA,1.2,5.7,W,39,WNW,WNW,17,22,72,71,1013.5,1012.6,NA,NA,9.4,12.5,NA,Yes
5/8/2013,Melbourne,9.4,16.1,17,2.2,2.7,N,69,N,N,28,35,67,59,1012.7,1008.4,6,7,12.3,14.8,Yes,Yes
8/8/2013,Melbourne,7,15.4,15.8,2.2,7.1,N,44,WSW,SSE,20,11,80,46,1017.7,1016.6,3,5,8.9,14.3,Yes,Yes
9/8/2013,Melbourne,8.3,11.7,6.4,4.4,0.4,N,87,N,N,57,56,80,67,1013,1009.8,8,7,8.8,11.2,Yes,NA
10/8/2013,Melbourne,8.8,18.3,NA,2,9.5,N,44,NNW,W,15,22,65,38,1016.4,1015.6,NA,NA,11.5,17.5,NA,NA
11/8/2013,Melbourne,8.4,16.5,NA,2.6,8.1,N,59,N,NNW,31,31,72,54,1015.5,1011.1,NA,NA,10.5,15.4,NA,No
13/8/2013,Melbourne,8.4,16.5,1.6,4,10.1,N,59,N,NW,22,30,55,42,1012,1009.2,1,6,10.7,16.1,Yes,No
15/8/2013,Melbourne,7.4,17.9,1.2,3,7.8,N,54,WNW,N,20,26,64,51,1020.5,1018.6,2,7,10.7,16.1,Yes,No
16/8/2013,Melbourne,10.5,17.5,0,4.4,8,N,93,N,NNE,46,50,55,26,1015.2,1004.8,4,1,11.6,17.3,No,NA
17/8/2013,Melbourne,9.4,15.8,NA,4.8,6.3,N,59,N,NW,19,31,62,40,1007.5,1006.4,NA,NA,10.9,14.5,NA,NA
19/8/2013,Melbourne,7.6,14,0.6,4.8,8.3,W,59,NW,WSW,17,41,49,46,1009.8,1009.9,4,7,9.6,11.8,No,No
22/8/2013,Melbourne,9.4,15.4,0,2.8,3.8,W,48,WNW,NNW,28,19,60,42,1009,1006.4,5,7,11.2,15,No,Yes
24/8/2013,Melbourne,10.3,16.8,NA,2,1.7,N,31,W,WSW,15,17,81,60,1022.5,1022,NA,NA,12.4,15.9,NA,NA
27/8/2013,Melbourne,9.1,20.6,0,3,8.1,N,52,N,N,33,31,72,50,1020.9,1016.7,7,NA,14,19.2,No,No
28/8/2013,Melbourne,11.3,22.5,0,3.8,7.4,N,44,ENE,NNE,11,28,73,39,1019.4,1015.5,7,NA,13.9,21.4,No,No
31/8/2013,Melbourne,10.6,22.5,1,3.2,9.9,N,52,N,N,24,35,72,37,1019.6,1018.3,NA,NA,14.5,21.6,No,No
1/9/2013,Melbourne,14.5,23.8,0.2,6.4,10.2,N,69,N,N,44,50,45,41,1024.2,1021.3,NA,NA,17.4,22.5,No,No
2/9/2013,Melbourne,14.8,21.2,0,6.6,10.3,N,46,W,S,9,15,72,58,1030.8,1029.3,0,0,16.4,19.1,No,No
3/9/2013,Melbourne,10.6,24.6,0,2.4,9.1,N,35,N,S,7,13,77,51,1031.9,1028.5,1,7,14.2,23.8,No,No
4/9/2013,Melbourne,14.2,23.9,0,4,4.9,N,83,N,N,54,33,48,41,1025.8,1022.4,5,7,20.2,23.3,No,No
5/9/2013,Melbourne,19.7,19.8,0,8.2,0,N,72,N,ESE,31,9,53,90,1022.9,1024,8,8,19.8,15,No,Yes
6/9/2013,Melbourne,11.8,15.3,3.2,0,0,N,31,N,NNW,7,9,76,52,1027.2,1024.9,8,8,13.7,14.9,Yes,NA
8/9/2013,Melbourne,8.8,18.3,NA,1.8,8.3,N,43,WSW,SW,7,9,70,45,1027.7,1024.4,NA,NA,11.6,17.3,NA,No
9/9/2013,Melbourne,11.5,22.9,0.2,5.2,4.7,N,81,N,N,56,50,38,40,1012,1003.2,7,5,16.3,21.7,No,No
11/9/2013,Melbourne,11.2,17.9,0.2,3.4,6.4,W,46,W,W,31,30,51,44,1010.7,1011.1,5,7,13.4,16.4,No,Yes
13/9/2013,Melbourne,3.9,16,2,3,2.4,N,57,NE,N,9,30,54,35,1018,1014.8,7,7,7.8,15.1,Yes,NA
14/9/2013,Melbourne,7.8,19.2,NA,2.6,3,N,24,W,NW,2,7,62,45,1015.3,1013.1,NA,NA,12.4,16.1,NA,NA
18/9/2013,Melbourne,13.1,20.1,0,1,2.9,W,63,N,NNW,13,39,69,48,999.9,995.4,7,7,15.5,18.1,No,Yes
19/9/2013,Melbourne,10.2,17.3,10.4,4.4,2,W,59,W,W,26,15,63,44,1006.1,1005.2,7,7,12.1,15.6,Yes,Yes
21/9/2013,Melbourne,6.4,19.3,NA,2.8,7.8,N,48,N,N,11,24,72,48,1016,1011.8,NA,NA,11.3,18.6,NA,NA
22/9/2013,Melbourne,11.2,21.2,NA,4.4,8.9,N,56,N,N,20,22,66,47,1012.3,1009.5,NA,NA,14.4,20.4,NA,Yes
23/9/2013,Melbourne,9.9,24,2.4,3.2,6.2,N,81,N,N,43,46,62,37,1006.8,1001.3,2,7,16.6,22,Yes,No
24/9/2013,Melbourne,14.9,24.6,0,7.6,8.9,N,54,N,NW,22,26,29,32,1003.1,1001.7,6,6,18.4,23.5,No,NA
25/9/2013,Melbourne,16.5,24.8,NA,6.4,10.1,N,54,NW,WSW,24,28,39,26,1004.4,1004.4,NA,NA,20.4,23.5,NA,Yes
26/9/2013,Melbourne,11.6,16.2,33.6,8.4,8.3,W,83,W,WSW,50,50,59,36,1002.4,1010.7,6,6,13.2,16.1,Yes,Yes
29/9/2013,Melbourne,7.6,21.4,NA,4.2,9.3,N,72,N,N,35,37,49,42,1014.9,1011,NA,NA,14.3,20.8,NA,Yes
2/10/2013,Melbourne,9.8,17.1,0.2,5.6,4.7,N,89,NNW,NNW,39,28,54,66,1006.4,1000.8,7,7,12,15.3,No,Yes
4/10/2013,Melbourne,5.8,21.5,0.4,3.2,11.2,N,54,N,N,13,33,53,40,1022.7,1017.1,2,6,12.9,20.5,No,NA
5/10/2013,Melbourne,12.8,25.5,NA,7.4,5.8,N,80,N,N,52,41,42,33,1011.2,1006.4,NA,NA,15.3,24.6,NA,NA
9/10/2013,Melbourne,13.6,26.7,0,6.6,8,N,81,N,N,54,48,46,38,1013.1,1008.6,3,7,17.6,23.5,No,No
10/10/2013,Melbourne,16.4,16.6,0,10.2,0.9,N,56,SW,S,9,7,81,89,1003.4,1007,7,7,16.6,14.2,No,Yes
